71201068,2,1,"2,114","$187,700 ",1,1965,B+ / GOOD+,5123 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,575",8/13/13,"$168,500 ",5/19/10,$0 ,,,,,,,,,,,,,,,,,
71201070,3,1,"2,387","$202,400 ",2,1950,B+ / GOOD+,907 RICHMOND RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"38,255",9/19/01,"$191,000 ",5/31/94,"$135,600 ",,,,,,,,,,,,,,,,,
71202002,2,1,"1,380","$119,000 ",0,1950,C+ / AVERAGE+,5159 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,950",4/17/15,$0 ,8/12/08,$0 ,,,,,,,,,,,,,,,,,
71202004,3,2,"1,326","$117,900 ",0,1949,C+ / AVERAGE+,5167 CASE AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,950",3/5/10,$0 ,5/15/92,"$83,000 ",,,,,,,,,,,,,,,,,
71202006,4,1,"1,305","$117,500 ",0,1948,C+ / AVERAGE+,5179 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,600",3/26/10,"$88,000 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71202008,3,1,"1,252","$114,600 ",0,1952,C+ / AVERAGE+,5191 CASE AVE,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"9,000",7/9/18,"$82,000 ",3/20/15,$0 ,,,,,,,,,,,,,,,,,
71202010,3,1,"1,240","$109,900 ",0,1942,C / AVERAGE,5203 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,000",1/17/17,$0 ,12/1/16,$0 ,,,,,,,,,,,,,,,,,
71202012,3,1,"1,233","$124,600 ",0,1950,C+ / AVERAGE+,5211 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,050",11/5/04,"$155,000 ",12/27/00,"$119,000 ",,,,,,,,,,,,,,,,,
71202014,3,1,"1,238","$115,600 ",0,1941,B / GOOD,5219 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,100",8/29/13,"$117,000 ",8/31/04,"$155,000 ",,,,,,,,,,,,,,,,,
71202016,4,2,"1,230","$114,700 ",0,1949,C+ / AVERAGE+,5231 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,100",4/9/19,"$120,000 ",4/28/99,"$117,000 ",,,,,,,,,,,,,,,,,
71202018,2,1,946,"$104,000 ",0,1950,C+ / AVERAGE+,5236 CASE AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",10/22/13,$0 ,10/9/07,$0 ,,,,,,,,,,,,,,,,,
71202020,4,2,"1,451","$121,700 ",1,1951,C+ / AVERAGE+,5228 CASE AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",9/26/18,$0 ,9/24/18,$0 ,,,,,,,,,,,,,,,,,
71202022,2,1,"1,288","$114,800 ",0,1941,C / AVERAGE,5216 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"8,500",10/31/03,"$117,900 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71202024,2,1,"1,077","$99,600 ",0,1945,C+ / AVERAGE+,5208 CASE AVE,"LYNDHURST, OH. 44124",FAIR,DETACHED,No,"8,500",7/10/87,"$56,000 ",11/10/86,$0 ,,,,,,,,,,,,,,,,,
71202026,3,1,"1,400","$119,400 ",1,1947,C / AVERAGE,5196 CASE AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",10/3/14,"$83,000 ",6/9/09,$0 ,,,,,,,,,,,,,,,,,
71202028,2,2,"1,465","$121,400 ",0,1950,C+ / AVERAGE+,5188 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"11,900",2/25/94,$0 ,9/11/91,"$80,000 ",,,,,,,,,,,,,,,,,
71202030,4,1,"1,404","$109,900 ",1,1956,C+ / AVERAGE+,5176 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",6/18/19,"$160,200 ",6/16/17,"$109,900 ",,,,,,,,,,,,,,,,,
71202032,2,1,"1,316","$116,300 ",1,1960,C+ / AVERAGE+,5164 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",7/16/04,"$142,000 ",8/22/97,"$101,000 ",,,,,,,,,,,,,,,,,
71202034,3,2,"1,395","$119,400 ",0,1941,C+ / AVERAGE+,5152 CASE AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",8/18/06,"$166,000 ",6/15/04,"$142,000 ",,,,,,,,,,,,,,,,,
71202036,4,2,"1,514","$122,600 ",0,1925,C / AVERAGE,5159 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",8/31/06,"$180,000 ",3/29/99,"$111,500 ",,,,,,,,,,,,,,,,,
71202038,3,1,"1,448","$121,600 ",0,1942,B / GOOD,5167 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",12/20/12,$0 ,11/14/08,$0 ,,,,,,,,,,,,,,,,,
71202040,3,1,"1,875","$145,500 ",0,1952,C+ / AVERAGE+,5179 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"11,900",10/21/03,$0 ,6/28/99,"$125,000 ",,,,,,,,,,,,,,,,,
71202042,2,1,"1,384","$119,000 ",0,1953,C+ / AVERAGE+,5191 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",8/22/05,$0 ,12/27/01,"$104,000 ",,,,,,,,,,,,,,,,,
71202044,3,2,"1,437","$120,900 ",0,1952,C+ / AVERAGE+,5199 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",7/29/19,"$150,000 ",10/16/15,$0 ,,,,,,,,,,,,,,,,,
71202046,3,2,"1,580","$125,000 ",0,1953,C+ / AVERAGE+,5211 LYND AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"8,500",3/12/15,"$99,500 ",3/12/15,$0 ,,,,,,,,,,,,,,,,,
71202048,3,1,"1,496","$121,700 ",1,1941,C+ / AVERAGE+,5219 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",6/18/19,"$139,000 ",8/31/06,"$135,000 ",,,,,,,,,,,,,,,,,
71202050,3,2,"1,448","$121,300 ",0,1941,C+ / AVERAGE+,5231 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",9/22/05,"$162,000 ",1/26/01,"$136,900 ",,,,,,,,,,,,,,,,,
71202052,3,1,"1,142","$119,200 ",0,1941,C / AVERAGE,5236 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"5,500",11/2/06,"$165,300 ",9/5/01,"$100,000 ",,,,,,,,,,,,,,,,,
71202054,3,1,"1,708","$127,600 ",1,1964,C+ / AVERAGE+,5228 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"8,500",9/14/09,$0 ,8/24/77,"$55,500 ",,,,,,,,,,,,,,,,,
71202056,3,1,"1,451","$64,600 ",1,1949,B / GOOD,5216 LYND AVE,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"8,500",12/19/18,"$106,000 ",7/22/16,"$64,555 ",,,,,,,,,,,,,,,,,
71202058,3,2,"1,736","$128,000 ",0,1941,C / AVERAGE,5208 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",5/30/18,"$155,000 ",8/21/09,"$152,000 ",,,,,,,,,,,,,,,,,
71202060,3,1,"1,057","$108,400 ",0,1961,C+ / AVERAGE+,5196 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"8,500",4/30/01,"$118,500 ",11/6/00,$0 ,,,,,,,,,,,,,,,,,
71202062,2,1,888,"$110,500 ",0,1953,C+ / AVERAGE+,5188 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,900",3/8/19,"$124,250 ",12/5/14,"$60,000 ",,,,,,,,,,,,,,,,,
71202064,3,1,"1,260","$114,500 ",0,1949,C+ / AVERAGE+,5172 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",9/26/19,$0 ,9/30/09,"$107,000 ",,,,,,,,,,,,,,,,,
71202066,3,1,"1,312","$117,600 ",0,1941,B / GOOD,5164 LYND AVE,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"8,500",12/28/17,$0 ,2/19/04,$0 ,,,,,,,,,,,,,,,,,
71202068,3,1,"1,494","$122,000 ",0,1950,C+ / AVERAGE+,5152 LYND AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",6/28/07,$0 ,5/24/95,$0 ,,,,,,,,,,,,,,,,,
71202070,4,2,"2,144","$198,000 ",1,1968,B / GOOD,5187 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"14,775",9/17/13,"$165,000 ",8/25/03,"$228,000 ",,,,,,,,,,,,,,,,,
71202072,4,2,"2,395","$206,000 ",1,1968,B / GOOD,5219 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"15,000",11/27/13,"$194,000 ",10/10/06,"$250,000 ",,,,,,,,,,,,,,,,,
71202074,4,2,"2,100","$197,100 ",1,1966,B / GOOD,5155 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"14,550",5/27/10,$0 ,9/29/08,"$190,000 ",,,,,,,,,,,,,,,,,
71202076,4,2,"2,168","$199,200 ",0,1969,B / GOOD,5211 HICKORY DR,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"14,925",1/8/19,"$224,000 ",5/23/18,"$145,000 ",,,,,,,,,,,,,,,,,
71202078,5,2,"2,416","$206,300 ",1,1968,B / GOOD,5195 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"14,850",10/28/10,"$110,000 ",1/21/10,"$140,000 ",,,,,,,,,,,,,,,,,
71202080,3,2,"2,112","$197,200 ",1,1968,B / GOOD,5179 HICKORY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"14,700",4/25/19,"$203,000 ",12/30/98,"$187,500 ",,,,,,,,,,,,,,,,,
71203002,4,1,"1,338","$107,600 ",0,1953,C+ / AVERAGE+,5247 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"9,150",8/26/09,"$136,500 ",4/21/00,"$121,300 ",,,,,,,,,,,,,,,,,
71203004,3,1,"1,189","$103,300 ",1,1950,C+ / AVERAGE+,5255 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,150",8/21/95,$0 ,7/9/76,$0 ,,,,,,,,,,,,,,,,,
71203006,3,1,"1,180","$120,000 ",0,1951,C+ / AVERAGE+,5267 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,200",5/19/17,"$125,000 ",9/15/06,$0 ,,,,,,,,,,,,,,,,,
71203008,3,1,"1,168","$103,100 ",1,1951,C+ / AVERAGE+,5275 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"9,200",7/20/09,"$115,000 ",7/20/09,$0 ,,,,,,,,,,,,,,,,,
71203010,3,1,"1,840","$120,700 ",1,1969,C+ / AVERAGE+,5287 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,200",5/8/09,$0 ,9/29/08,$0 ,,,,,,,,,,,,,,,,,
71203012,4,1,"1,561","$113,400 ",1,1950,C+ / AVERAGE+,5295 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"9,250",5/27/16,"$114,000 ",8/22/14,$0 ,,,,,,,,,,,,,,,,,
71203014,3,1,"1,232","$103,600 ",1,1947,C+ / AVERAGE+,5292 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"8,500",4/4/05,$0 ,3/3/05,$0 ,,,,,,,,,,,,,,,,,
71203016,3,1,"1,436","$109,600 ",1,1950,C+ / AVERAGE+,5280 CASE AVE,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,500",9/28/18,"$149,995 ",12/22/06,"$160,000 ",,,,,,,,,,,,,,,,,
71203018,3,1,"1,577","$113,100 ",1,1951,C+ / AVERAGE+,5272 CASE AVE,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"8,500",9/10/18,"$81,000 ",4/12/01,$0 ,,,,,,,,,,,,,,,,,
71203020,2,1,920,"$94,500 ",0,1941,C / AVERAGE,5260 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"8,500",4/23/97,"$92,500 ",2/20/97,$0 ,,,,,,,,,,,,,,,,,
71203022,3,2,"1,628","$114,200 ",0,1941,C+ / AVERAGE+,5252 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"8,500",6/25/19,$0 ,1/8/97,$0 ,,,,,,,,,,,,,,,,,
71203024,4,1,"1,569","$111,000 ",1,1949,C+ / AVERAGE+,5240 CASE AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,500",8/29/17,"$111,000 ",8/29/17,$0 ,,,,,,,,,,,,,,,,,
71203026,3,1,"1,439","$109,200 ",1,1949,C+ / AVERAGE+,5247 LYND AVE,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,500",9/9/15,$0 ,1/1/75,$0 ,,,,,,,,,,,,,,,,,
